loan_amnt,int_rate,installment,emp_length,annual_inc,loan_status,zip_code,dti,delinq_2yrs,fico_range_high,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
14000.0,9.8,450.43,4.0,175000.0,1,700,25.43,0.0,694.0,1.0,50.0,19.0,2.0,41039.0,83.2,38.0,644.0,640.0,0.0,0.0,0.0,423256.0,0.0,11.0,0.0,1.0,20.0,203742.0,77.0,1.0,1.0,19443.0,78.0,49300.0,1.0,1.0,6.0,2.0,22277.0,5036.0,86.0,0.0,0.0,183.0,192.0,11.0,11.0,5.0,11.0,2.0,1.0,5.0,6.0,5.0,7.0,22.0,6.0,10.0,6.0,19.0,0.0,0.0,0.0,1.0,94.7,80.0,0.0,2.0,505292.0,244781.0,36100.0,241230.0
24000.0,13.44,551.5,1.0,96000.0,1,646,22.7,0.0,679.0,1.0,55.0,13.0,1.0,19403.0,53.3,24.0,709.0,705.0,0.0,0.0,0.0,220879.0,0.0,4.0,1.0,3.0,10.0,43145.0,70.0,1.0,3.0,6210.0,64.0,36400.0,2.0,0.0,5.0,7.0,16991.0,6328.0,60.9,0.0,0.0,158.0,71.0,11.0,10.0,2.0,19.0,6.0,1.0,2.0,5.0,3.0,4.0,8.0,8.0,13.0,5.0,13.0,0.0,0.0,0.0,2.0,95.7,66.7,0.0,0.0,258301.0,62548.0,16200.0,61251.0
22400.0,14.85,531.14,3.0,96000.0,1,760,20.45,1.0,679.0,0.0,16.0,10.0,0.0,10802.0,85.1,19.0,689.0,685.0,0.0,0.0,0.0,70059.0,2.0,6.0,2.0,3.0,1.0,59222.0,76.0,1.0,1.0,4622.0,77.0,12700.0,1.0,1.0,2.0,5.0,7006.0,1898.0,85.1,0.0,0.0,137.0,110.0,9.0,1.0,3.0,9.0,4.0,0.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,3.0,10.0,0.0,0.0,0.0,3.0,88.9,100.0,0.0,0.0,90463.0,70059.0,12700.0,77689.0
10000.0,6.49,306.45,8.0,52600.0,1,116,13.16,0.0,724.0,0.0,30.0,12.0,0.0,4788.0,16.3,20.0,744.0,740.0,0.0,0.0,192.0,7500.0,0.0,1.0,0.0,1.0,14.0,2712.0,27.0,0.0,4.0,3281.0,19.0,29400.0,0.0,0.0,1.0,5.0,682.0,21239.0,17.4,0.0,0.0,67.0,146.0,14.0,14.0,0.0,14.0,10.0,0.0,7.0,9.0,7.0,8.0,5.0,11.0,15.0,9.0,12.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,39400.0,7500.0,25700.0,10000.0
9000.0,7.91,281.66,10.0,90000.0,1,850,9.28,2.0,719.0,0.0,3.0,11.0,0.0,3218.0,11.1,40.0,714.0,710.0,0.0,0.0,60.0,11782.0,0.0,1.0,2.0,2.0,10.0,8564.0,43.0,3.0,7.0,1367.0,24.0,29000.0,3.0,0.0,8.0,9.0,1071.0,14382.0,18.3,0.0,0.0,149.0,161.0,9.0,9.0,3.0,10.0,3.0,0.0,3.0,3.0,6.0,19.0,6.0,10.0,30.0,3.0,11.0,0.0,0.0,0.0,5.0,94.9,0.0,0.0,0.0,49000.0,11782.0,17600.0,20000.0
8000.0,10.78,261.08,3.0,38000.0,1,660,25.36,0.0,664.0,0.0,44.0,13.0,1.0,7065.0,63.6,27.0,664.0,660.0,0.0,0.0,0.0,23548.0,1.0,2.0,1.0,2.0,9.0,16483.0,77.0,2.0,3.0,1573.0,72.0,11100.0,1.0,0.0,1.0,5.0,2355.0,876.0,78.1,0.0,0.0,168.0,169.0,2.0,2.0,1.0,25.0,8.0,1.0,2.0,8.0,2.0,5.0,6.0,11.0,20.0,8.0,13.0,0.0,0.0,0.0,3.0,95.8,50.0,1.0,0.0,32645.0,23548.0,4000.0,21545.0
11000.0,7.91,344.25,2.0,60000.0,1,608,28.36,0.0,714.0,1.0,25.0,16.0,0.0,16701.0,47.2,24.0,754.0,750.0,0.0,0.0,0.0,104126.0,1.0,4.0,0.0,0.0,41.0,87425.0,48.0,1.0,2.0,3691.0,48.0,35400.0,0.0,0.0,1.0,2.0,7438.0,5446.0,70.1,0.0,0.0,148.0,162.0,2.0,2.0,0.0,34.0,2.0,0.0,5.0,8.0,6.0,6.0,7.0,12.0,15.0,8.0,16.0,0.0,0.0,0.0,1.0,95.8,40.0,0.0,0.0,144106.0,104126.0,18200.0,108706.0
21000.0,13.44,482.56,2.0,75000.0,0,393,21.56,0.0,679.0,0.0,37.0,25.0,1.0,14236.0,37.9,52.0,584.0,580.0,0.0,0.0,1376.0,131068.0,6.0,7.0,3.0,4.0,3.0,44567.0,81.0,4.0,6.0,2532.0,64.0,37600.0,2.0,1.0,3.0,11.0,5699.0,13592.0,38.8,0.0,0.0,130.0,133.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0,14.0,8.0,9.0,28.0,17.0,23.0,14.0,25.0,0.0,0.0,0.0,7.0,92.3,25.0,0.0,1.0,167386.0,58803.0,22200.0,54786.0
24000.0,6.49,735.47,10.0,105000.0,1,902,17.15,0.0,694.0,0.0,32.0,7.0,0.0,30763.0,87.4,13.0,689.0,685.0,0.0,0.0,0.0,306798.0,1.0,2.0,0.0,0.0,44.0,27060.0,45.0,0.0,0.0,12022.0,61.0,35200.0,0.0,0.0,2.0,1.0,43828.0,4437.0,87.4,0.0,0.0,137.0,181.0,27.0,6.0,2.0,27.0,9.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,1.0,92.3,75.0,0.0,0.0,349666.0,57823.0,35200.0,59966.0
24000.0,12.88,544.61,10.0,73000.0,0,604,19.76,2.0,664.0,0.0,12.0,8.0,1.0,9016.0,88.4,20.0,574.0,570.0,0.0,0.0,0.0,42238.0,0.0,2.0,0.0,1.0,15.0,33222.0,73.0,0.0,0.0,6428.0,81.0,10200.0,1.0,2.0,2.0,1.0,6034.0,660.0,92.7,0.0,0.0,154.0,68.0,26.0,15.0,0.0,26.0,8.0,0.0,3.0,5.0,3.0,3.0,11.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,90.0,100.0,0.0,0.0,57763.0,42238.0,9000.0,47563.0
1450.0,9.17,46.23,2.0,35000.0,1,246,18.59,0.0,679.0,1.0,35.0,6.0,0.0,6916.0,69.2,16.0,634.0,630.0,1.0,0.0,0.0,28134.0,1.0,1.0,1.0,2.0,9.0,21218.0,94.0,1.0,1.0,2077.0,86.0,10000.0,0.0,0.0,3.0,4.0,4689.0,505.0,86.0,0.0,0.0,124.0,114.0,1.0,1.0,1.0,71.0,1.0,1.0,3.0,4.0,3.0,5.0,7.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,2.0,93.7,66.7,0.0,0.0,32549.0,28134.0,3600.0,22549.0
6000.0,7.91,187.77,10.0,250000.0,1,982,16.17,1.0,684.0,1.0,19.0,15.0,0.0,67109.0,82.3,33.0,694.0,690.0,0.0,0.0,0.0,529507.0,2.0,4.0,2.0,3.0,3.0,40904.0,59.0,0.0,1.0,20253.0,71.0,81500.0,0.0,9.0,2.0,4.0,37822.0,4353.0,92.9,0.0,0.0,130.0,277.0,23.0,3.0,5.0,23.0,3.0,0.0,4.0,8.0,4.0,6.0,13.0,9.0,15.0,8.0,15.0,0.0,0.0,0.0,2.0,96.9,100.0,0.0,0.0,631203.0,108013.0,61400.0,69703.0
21000.0,9.17,669.46,0.0,110000.0,0,300,22.5,1.0,704.0,0.0,17.0,14.0,5.0,24093.0,46.1,20.0,534.0,530.0,0.0,0.0,0.0,65607.0,0.0,3.0,0.0,2.0,15.0,41514.0,64.0,2.0,5.0,4951.0,56.0,52300.0,1.0,3.0,1.0,7.0,4686.0,21921.0,28.6,0.0,0.0,61.0,217.0,10.0,10.0,0.0,11.0,10.0,0.0,7.0,9.0,9.0,13.0,4.0,11.0,16.0,9.0,14.0,0.0,0.0,0.0,2.0,95.0,11.1,0.0,5.0,116868.0,65607.0,30700.0,64568.0
10500.0,17.97,266.46,1.0,28832.0,0,294,23.62,1.0,694.0,1.0,13.0,10.0,0.0,7739.0,41.8,23.0,589.0,585.0,0.0,0.0,0.0,21124.0,3.0,3.0,1.0,2.0,6.0,13385.0,76.0,2.0,3.0,3377.0,58.0,18500.0,0.0,4.0,1.0,5.0,2347.0,1289.0,74.2,0.0,0.0,102.0,294.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,5.0,2.0,3.0,8.0,7.0,14.0,5.0,10.0,0.0,0.0,0.0,3.0,95.7,50.0,0.0,0.0,36192.0,21124.0,5000.0,17692.0
20000.0,6.99,617.46,10.0,120000.0,1,606,16.8,0.0,689.0,1.0,28.0,11.0,0.0,35896.0,61.1,40.0,739.0,735.0,0.0,0.0,0.0,556555.0,1.0,2.0,1.0,2.0,11.0,150138.0,77.0,1.0,1.0,12499.0,64.0,58000.0,1.0,3.0,1.0,3.0,50596.0,21431.0,61.8,0.0,0.0,152.0,340.0,2.0,2.0,10.0,34.0,5.0,17.0,6.0,7.0,6.0,15.0,5.0,7.0,24.0,7.0,11.0,0.0,0.0,0.0,2.0,53.8,33.3,0.0,0.0,560959.0,186038.0,57200.0,155102.0
9525.0,13.99,325.5,6.0,55000.0,0,943,30.96,0.0,694.0,1.0,54.0,18.0,0.0,16992.0,76.9,32.0,549.0,545.0,0.0,0.0,75.0,318828.0,1.0,4.0,1.0,2.0,1.0,48585.0,91.0,1.0,7.0,1828.0,87.0,22100.0,0.0,6.0,1.0,9.0,17713.0,260.0,94.8,0.0,0.0,175.0,122.0,10.0,1.0,3.0,10.0,3.0,2.0,4.0,11.0,4.0,5.0,12.0,13.0,17.0,12.0,18.0,0.0,0.0,0.0,2.0,93.5,100.0,0.0,0.0,530528.0,65577.0,5000.0,53428.0
14450.0,11.48,476.37,7.0,116300.0,1,295,2.86,0.0,729.0,0.0,29.0,4.0,0.0,883.0,26.0,23.0,674.0,670.0,0.0,0.0,0.0,208157.0,1.0,1.0,1.0,1.0,2.0,11159.0,98.0,0.0,1.0,504.0,81.0,3400.0,1.0,0.0,2.0,2.0,52039.0,2517.0,26.0,0.0,0.0,142.0,156.0,16.0,2.0,6.0,16.0,0.0,1.0,2.0,2.0,2.0,9.0,5.0,2.0,12.0,2.0,4.0,0.0,0.0,0.0,1.0,91.3,0.0,0.0,0.0,245796.0,12042.0,3400.0,11396.0
14800.0,15.77,518.65,7.0,48000.0,0,985,20.55,0.0,724.0,2.0,24.0,17.0,1.0,2659.0,17.5,22.0,569.0,565.0,0.0,0.0,99.0,60928.0,2.0,6.0,1.0,1.0,7.0,58269.0,99.0,3.0,10.0,978.0,82.0,15200.0,0.0,0.0,2.0,11.0,3584.0,6231.0,16.9,0.0,0.0,187.0,28.0,4.0,4.0,0.0,4.0,0.0,3.0,2.0,4.0,4.0,4.0,11.0,11.0,11.0,4.0,17.0,0.0,0.0,0.0,4.0,81.8,0.0,1.0,0.0,74072.0,60928.0,7500.0,58872.0
20000.0,13.44,678.13,1.0,53000.0,0,890,15.29,0.0,679.0,0.0,45.0,13.0,0.0,16180.0,59.1,25.0,529.0,525.0,0.0,0.0,0.0,21463.0,1.0,1.0,0.0,0.0,37.0,5283.0,50.0,3.0,8.0,6099.0,57.0,27400.0,0.0,2.0,2.0,8.0,1651.0,4996.0,72.7,0.0,0.0,128.0,121.0,3.0,3.0,0.0,7.0,7.0,1.0,3.0,8.0,4.0,6.0,4.0,12.0,21.0,8.0,13.0,0.0,0.0,0.0,3.0,96.0,75.0,0.0,0.0,37926.0,21463.0,18300.0,10526.0
9600.0,11.48,316.48,10.0,110000.0,1,913,13.83,0.0,669.0,0.0,70.0,8.0,1.0,7544.0,75.4,24.0,724.0,720.0,0.0,0.0,0.0,28021.0,1.0,4.0,1.0,3.0,8.0,20477.0,48.0,1.0,1.0,4017.0,53.0,10000.0,2.0,0.0,1.0,4.0,4003.0,2456.0,75.4,0.0,0.0,116.0,335.0,4.0,4.0,1.0,4.0,5.0,1.0,3.0,3.0,3.0,10.0,9.0,4.0,14.0,3.0,7.0,0.0,0.0,0.0,2.0,94.1,33.3,1.0,0.0,52640.0,28021.0,10000.0,42640.0
20800.0,18.99,539.45,0.0,60000.0,1,223,29.6,0.0,679.0,0.0,60.0,15.0,0.0,14899.0,69.3,27.0,764.0,760.0,0.0,0.0,0.0,67351.0,3.0,6.0,0.0,1.0,20.0,52452.0,68.0,5.0,6.0,5818.0,68.0,21500.0,0.0,0.0,2.0,7.0,4490.0,4101.0,78.4,0.0,0.0,112.0,111.0,1.0,1.0,0.0,1.0,11.0,0.0,6.0,6.0,7.0,8.0,16.0,9.0,11.0,6.0,15.0,0.0,0.0,0.0,5.0,96.2,57.1,0.0,0.0,98728.0,67351.0,19000.0,77228.0
12000.0,9.8,386.09,3.0,31200.0,1,339,30.04,0.0,689.0,0.0,62.0,8.0,0.0,5652.0,56.5,11.0,674.0,670.0,0.0,0.0,0.0,20471.0,1.0,2.0,0.0,1.0,20.0,14819.0,53.0,1.0,3.0,2986.0,54.0,10000.0,3.0,0.0,0.0,4.0,2559.0,2514.0,54.3,0.0,0.0,112.0,111.0,6.0,6.0,1.0,105.0,13.0,0.0,1.0,5.0,2.0,2.0,4.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,37964.0,20471.0,5500.0,27964.0
5000.0,11.48,164.84,2.0,85000.0,1,276,8.28,15.0,674.0,1.0,7.0,5.0,0.0,327.0,15.6,38.0,654.0,650.0,0.0,0.0,51.0,252720.0,2.0,1.0,1.0,1.0,2.0,6946.0,99.0,1.0,1.0,327.0,80.0,2100.0,2.0,0.0,5.0,2.0,50544.0,1773.0,15.6,0.0,0.0,71.0,301.0,2.0,2.0,6.0,2.0,0.0,12.0,1.0,1.0,3.0,20.0,3.0,3.0,29.0,1.0,5.0,0.0,0.0,12.0,2.0,44.7,0.0,0.0,0.0,279499.0,7273.0,2100.0,7040.0
15000.0,17.97,380.66,2.0,45500.0,0,710,30.95,0.0,704.0,2.0,44.0,13.0,0.0,13021.0,37.0,50.0,609.0,605.0,0.0,0.0,0.0,38384.0,4.0,3.0,2.0,5.0,1.0,25363.0,71.0,5.0,13.0,5600.0,55.0,34000.0,4.0,0.0,3.0,18.0,2953.0,17059.0,38.9,0.0,0.0,141.0,209.0,1.0,1.0,0.0,6.0,4.0,1.0,3.0,6.0,5.0,13.0,14.0,10.0,34.0,6.0,13.0,0.0,0.0,0.0,7.0,95.9,0.0,0.0,0.0,69926.0,38384.0,27900.0,35926.0
19850.0,10.78,647.8,7.0,85005.0,1,113,17.2,0.0,694.0,2.0,26.0,14.0,0.0,15506.0,37.1,20.0,729.0,725.0,0.0,0.0,0.0,32003.0,2.0,2.0,0.0,1.0,15.0,16497.0,37.0,5.0,6.0,5432.0,37.0,41700.0,2.0,5.0,7.0,7.0,2286.0,19466.0,43.3,0.0,0.0,73.0,115.0,3.0,3.0,0.0,3.0,4.0,0.0,4.0,6.0,8.0,11.0,4.0,12.0,16.0,6.0,14.0,0.0,0.0,0.0,5.0,88.9,37.5,0.0,0.0,85912.0,32003.0,34300.0,44212.0
20000.0,13.99,465.27,10.0,60000.0,0,681,23.24,0.0,739.0,1.0,71.0,14.0,1.0,4985.0,30.0,27.0,609.0,605.0,0.0,0.0,0.0,171715.0,2.0,4.0,2.0,2.0,11.0,20386.0,47.0,2.0,5.0,3714.0,42.0,16600.0,2.0,6.0,6.0,8.0,12265.0,6086.0,37.9,0.0,0.0,235.0,168.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,4.0,6.0,14.0,8.0,12.0,3.0,14.0,0.0,0.0,0.0,5.0,96.3,25.0,1.0,0.0,207121.0,25371.0,9800.0,43320.0
28000.0,22.45,780.52,8.0,93000.0,1,935,17.73,0.0,719.0,1.0,42.0,14.0,0.0,17698.0,33.5,19.0,719.0,715.0,0.0,0.0,0.0,41760.0,3.0,3.0,2.0,3.0,6.0,24062.0,45.0,4.0,5.0,5863.0,40.0,52800.0,1.0,4.0,1.0,8.0,2983.0,25202.0,41.3,0.0,0.0,57.0,97.0,6.0,6.0,0.0,6.0,0.0,0.0,5.0,5.0,7.0,9.0,4.0,11.0,15.0,5.0,14.0,0.0,0.0,0.0,6.0,94.7,14.3,0.0,0.0,105838.0,41760.0,42900.0,53038.0
12000.0,13.99,410.08,3.0,50000.0,1,907,20.31,0.0,664.0,2.0,24.0,13.0,1.0,7167.0,33.0,37.0,639.0,635.0,0.0,0.0,2530.0,63225.0,4.0,3.0,2.0,3.0,2.0,56058.0,98.0,6.0,8.0,2914.0,64.0,21700.0,4.0,1.0,6.0,11.0,4863.0,6453.0,50.0,0.0,0.0,254.0,153.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,8.0,6.0,12.0,20.0,10.0,17.0,8.0,13.0,0.0,0.0,0.0,8.0,94.1,16.7,1.0,0.0,78216.0,63225.0,12900.0,56516.0
5000.0,10.78,163.18,10.0,55000.0,1,770,30.98,1.0,679.0,0.0,13.0,9.0,0.0,17669.0,78.2,12.0,704.0,700.0,0.0,0.0,0.0,48382.0,0.0,3.0,0.0,1.0,15.0,30713.0,65.0,1.0,2.0,8951.0,69.0,22600.0,0.0,0.0,1.0,3.0,5376.0,339.0,97.7,0.0,0.0,206.0,144.0,12.0,12.0,0.0,86.0,12.0,0.0,3.0,5.0,3.0,3.0,6.0,6.0,6.0,5.0,9.0,0.0,0.0,0.0,1.0,91.7,100.0,0.0,0.0,70232.0,48382.0,14600.0,47632.0
30000.0,13.44,689.37,10.0,70000.0,1,140,12.08,0.0,704.0,0.0,26.0,12.0,0.0,19212.0,52.8,33.0,674.0,670.0,0.0,0.0,706.0,160833.0,2.0,1.0,0.0,1.0,19.0,11243.0,72.0,3.0,3.0,8166.0,59.0,36400.0,0.0,1.0,1.0,4.0,13403.0,11092.0,57.7,0.0,0.0,258.0,231.0,1.0,1.0,2.0,1.0,8.0,0.0,4.0,7.0,5.0,6.0,15.0,10.0,16.0,7.0,12.0,0.0,0.0,0.0,3.0,93.7,40.0,0.0,0.0,190356.0,30455.0,26200.0,15576.0
4200.0,7.49,130.63,10.0,90000.0,1,850,24.85,0.0,729.0,1.0,53.0,15.0,0.0,15478.0,33.5,38.0,734.0,730.0,0.0,0.0,0.0,392502.0,3.0,4.0,1.0,3.0,7.0,70560.0,73.0,4.0,5.0,4870.0,60.0,46200.0,0.0,6.0,3.0,8.0,28036.0,24875.0,31.5,0.0,0.0,152.0,172.0,3.0,3.0,7.0,6.0,4.0,3.0,3.0,6.0,5.0,11.0,14.0,9.0,17.0,6.0,15.0,0.0,0.0,0.0,5.0,92.1,20.0,0.0,0.0,503269.0,86038.0,36300.0,97069.0
5000.0,11.99,166.05,8.0,60000.0,1,760,19.27,0.0,709.0,2.0,24.0,13.0,0.0,18425.0,43.0,30.0,619.0,615.0,0.0,0.0,0.0,22371.0,2.0,1.0,0.0,1.0,15.0,2583.0,19.0,7.0,8.0,12567.0,36.0,42800.0,0.0,0.0,2.0,9.0,1721.0,6134.0,70.2,0.0,0.0,140.0,129.0,4.0,4.0,0.0,8.0,2.0,0.0,3.0,7.0,5.0,10.0,7.0,11.0,22.0,7.0,13.0,0.0,0.0,0.0,7.0,93.1,20.0,0.0,0.0,61619.0,22371.0,20600.0,13284.0
11000.0,13.99,375.91,3.0,65000.0,1,191,21.88,0.0,674.0,0.0,37.0,13.0,0.0,9862.0,64.5,28.0,784.0,780.0,1.0,0.0,65.0,36886.0,1.0,5.0,1.0,4.0,2.0,27024.0,68.0,3.0,4.0,2513.0,67.0,15300.0,0.0,5.0,4.0,8.0,3074.0,5593.0,49.2,0.0,0.0,110.0,156.0,7.0,2.0,0.0,10.0,8.0,1.0,3.0,6.0,5.0,10.0,12.0,8.0,16.0,6.0,13.0,0.0,0.0,0.0,4.0,96.3,50.0,0.0,0.0,55142.0,36886.0,11000.0,39842.0
2500.0,11.99,83.03,0.0,50400.0,1,806,12.48,0.0,669.0,0.0,69.0,5.0,1.0,35.0,1.1,12.0,534.0,530.0,0.0,0.0,590.0,197397.0,0.0,1.0,0.0,1.0,18.0,18414.0,84.0,2.0,3.0,35.0,73.0,3200.0,0.0,0.0,3.0,6.0,39479.0,1965.0,1.7,0.0,0.0,134.0,131.0,7.0,7.0,2.0,23.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,2.0,83.3,0.0,0.0,0.0,206876.0,18449.0,2000.0,22027.0
12000.0,9.8,386.09,1.0,46000.0,0,640,27.42,0.0,704.0,2.0,37.0,19.0,0.0,18383.0,41.0,27.0,499.0,0.0,0.0,0.0,0.0,164276.0,0.0,8.0,1.0,2.0,8.0,33969.0,73.0,1.0,3.0,9128.0,57.0,44800.0,2.0,2.0,8.0,5.0,8646.0,18172.0,33.4,0.0,0.0,133.0,215.0,10.0,8.0,2.0,16.0,3.0,0.0,1.0,4.0,4.0,6.0,10.0,10.0,15.0,5.0,19.0,0.0,0.0,0.0,2.0,85.2,0.0,0.0,0.0,221892.0,52352.0,27300.0,46567.0
19200.0,18.99,497.96,10.0,113000.0,0,193,23.81,0.0,669.0,1.0,24.0,16.0,0.0,25878.0,79.9,49.0,579.0,575.0,0.0,0.0,0.0,404337.0,1.0,4.0,0.0,2.0,16.0,43501.0,65.0,3.0,5.0,5497.0,70.0,32400.0,2.0,4.0,5.0,7.0,26956.0,5649.0,79.6,0.0,0.0,119.0,174.0,6.0,6.0,6.0,6.0,1.0,1.0,7.0,10.0,7.0,17.0,13.0,11.0,29.0,10.0,16.0,0.0,0.0,0.0,3.0,93.9,57.1,0.0,0.0,466152.0,69379.0,27700.0,67052.0
13500.0,10.78,440.57,10.0,77000.0,0,925,14.45,1.0,664.0,0.0,15.0,8.0,2.0,6875.0,75.5,10.0,559.0,555.0,0.0,0.0,0.0,92005.0,0.0,2.0,0.0,0.0,32.0,10364.0,35.0,0.0,1.0,2020.0,44.0,9100.0,0.0,0.0,1.0,2.0,11501.0,1383.0,78.7,0.0,0.0,143.0,91.0,21.0,16.0,0.0,21.0,9.0,1.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,8.0,0.0,0.0,1.0,0.0,90.0,66.7,1.0,1.0,113860.0,92005.0,6500.0,29994.0
15000.0,10.78,489.52,3.0,46000.0,1,402,30.65,1.0,689.0,0.0,21.0,23.0,0.0,17771.0,26.2,36.0,714.0,710.0,0.0,0.0,0.0,178965.0,1.0,6.0,0.0,4.0,15.0,54840.0,106.0,1.0,3.0,8935.0,61.0,67749.0,0.0,1.0,3.0,8.0,8522.0,34750.0,32.4,0.0,0.0,125.0,237.0,8.0,5.0,1.0,8.0,8.0,0.0,5.0,7.0,9.0,17.0,8.0,16.0,27.0,7.0,23.0,0.0,0.0,0.0,2.0,97.1,33.3,0.0,0.0,225748.0,72611.0,51400.0,51599.0
28000.0,14.85,663.92,10.0,110000.0,0,610,24.02,0.0,699.0,1.0,41.0,10.0,0.0,18524.0,31.3,31.0,564.0,560.0,0.0,0.0,0.0,311084.0,2.0,2.0,3.0,6.0,2.0,58864.0,88.0,0.0,6.0,3670.0,43.0,59200.0,8.0,6.0,14.0,12.0,31108.0,25370.0,26.9,0.0,0.0,127.0,237.0,14.0,2.0,3.0,14.0,2.0,3.0,4.0,6.0,5.0,10.0,12.0,7.0,16.0,6.0,10.0,0.0,0.0,0.0,3.0,93.1,0.0,0.0,0.0,400392.0,77388.0,34700.0,61732.0
9000.0,9.17,286.92,2.0,105000.0,1,112,6.31,3.0,674.0,1.0,6.0,19.0,0.0,7937.0,60.6,32.0,649.0,645.0,0.0,0.0,0.0,285456.0,0.0,5.0,0.0,0.0,41.0,46430.0,105.0,0.0,2.0,1819.0,95.0,13100.0,0.0,0.0,1.0,2.0,19030.0,236.0,92.1,0.0,0.0,53.0,192.0,19.0,19.0,2.0,20.0,4.0,0.0,2.0,6.0,2.0,6.0,5.0,13.0,24.0,7.0,19.0,0.0,0.0,0.0,0.0,81.2,100.0,0.0,0.0,311550.0,54367.0,3000.0,44200.0
21000.0,11.99,697.41,5.0,63000.0,1,494,28.69,0.0,689.0,0.0,26.0,15.0,0.0,20519.0,56.8,24.0,719.0,715.0,0.0,0.0,0.0,37687.0,2.0,2.0,1.0,1.0,9.0,17168.0,59.0,2.0,5.0,5679.0,58.0,36100.0,0.0,0.0,1.0,6.0,2692.0,4473.0,70.8,0.0,0.0,41.0,170.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,10.0,3.0,8.0,2.0,13.0,22.0,10.0,15.0,0.0,0.0,0.0,3.0,95.8,33.3,0.0,0.0,64990.0,37687.0,15300.0,28890.0
18700.0,13.99,435.02,0.0,55000.0,1,751,30.81,0.0,739.0,0.0,29.0,19.0,0.0,25268.0,28.4,46.0,794.0,790.0,0.0,0.0,0.0,209919.0,1.0,2.0,1.0,3.0,6.0,49512.0,94.0,1.0,2.0,8401.0,40.0,89000.0,0.0,0.0,1.0,6.0,11662.0,33924.0,41.3,0.0,0.0,149.0,462.0,7.0,6.0,6.0,22.0,7.0,0.0,5.0,7.0,7.0,13.0,15.0,15.0,25.0,8.0,19.0,0.0,0.0,0.0,2.0,97.8,28.6,0.0,0.0,292988.0,74780.0,57800.0,58178.0
21000.0,6.99,648.33,10.0,85000.0,1,120,24.0,3.0,714.0,0.0,21.0,15.0,0.0,18025.0,41.9,30.0,724.0,720.0,0.0,0.0,0.0,289813.0,1.0,7.0,0.0,2.0,15.0,69751.0,76.0,1.0,1.0,7206.0,65.0,43000.0,0.0,1.0,0.0,3.0,19321.0,24975.0,41.9,0.0,0.0,148.0,311.0,2.0,2.0,7.0,2.0,15.0,0.0,7.0,7.0,7.0,12.0,10.0,7.0,13.0,7.0,15.0,0.0,0.0,2.0,1.0,90.0,28.6,0.0,0.0,343948.0,87776.0,43000.0,91765.0
35000.0,10.78,757.16,10.0,89000.0,1,111,19.26,0.0,759.0,1.0,43.0,30.0,0.0,29704.0,26.1,50.0,819.0,815.0,0.0,0.0,0.0,189617.0,1.0,3.0,0.0,0.0,29.0,19656.0,33.0,2.0,6.0,15346.0,29.0,120400.0,1.0,0.0,2.0,8.0,7023.0,68105.0,32.4,0.0,0.0,154.0,263.0,4.0,4.0,4.0,4.0,4.0,0.0,8.0,9.0,14.0,22.0,5.0,25.0,40.0,10.0,30.0,0.0,0.0,0.0,2.0,98.0,14.3,0.0,0.0,324007.0,49455.0,97600.0,59237.0
