loan_amnt,int_rate,installment,emp_length,annual_inc,loan_status,zip_code,dti,delinq_2yrs,fico_range_high,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
8000.0,11.48,263.74,10.0,80000.0,1,917,13.95,0.0,694.0,0.0,,7.0,0.0,8759.0,91.2,23.0,709.0,705.0,0.0,0.0,0.0,25950.0,1.0,2.0,2.0,3.0,11.0,16044.0,80.0,1.0,1.0,4069.0,82.0,9600.0,3.0,0.0,2.0,4.0,3707.0,841.0,91.2,0.0,0.0,112.0,242.0,4.0,4.0,0.0,4.0,12.0,0.0,4.0,4.0,4.0,4.0,18.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,31654.0,25950.0,9600.0,20153.0
4500.0,16.59,159.53,0.0,62275.0,1,112,3.17,0.0,719.0,3.0,,7.0,0.0,4702.0,34.1,34.0,759.0,755.0,0.0,0.0,0.0,466630.0,2.0,4.0,6.0,10.0,4.0,461516.0,117.0,0.0,1.0,3391.0,97.0,13800.0,2.0,0.0,3.0,11.0,66661.0,9098.0,34.1,0.0,0.0,172.0,168.0,16.0,4.0,0.0,16.0,1.0,0.0,2.0,2.0,2.0,3.0,29.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,6.0,100.0,50.0,0.0,0.0,468842.0,466630.0,13800.0,452254.0
13500.0,6.49,413.71,0.0,105000.0,1,803,13.27,0.0,779.0,0.0,,6.0,0.0,5269.0,20.3,20.0,754.0,750.0,0.0,0.0,0.0,29950.0,0.0,2.0,0.0,2.0,19.0,24681.0,55.0,0.0,1.0,5269.0,42.0,26000.0,0.0,3.0,1.0,3.0,5990.0,20731.0,20.3,0.0,0.0,141.0,163.0,14.0,14.0,2.0,14.0,7.0,0.0,1.0,1.0,4.0,5.0,12.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,71099.0,29950.0,26000.0,45099.0
5000.0,6.99,154.37,2.0,106000.0,1,900,16.96,0.0,694.0,0.0,,13.0,0.0,22689.0,44.2,20.0,734.0,730.0,0.0,0.0,0.0,62736.0,0.0,5.0,2.0,3.0,7.0,40047.0,83.0,0.0,1.0,9182.0,63.0,51300.0,1.0,0.0,4.0,4.0,4826.0,27222.0,39.9,0.0,0.0,43.0,199.0,18.0,7.0,1.0,18.0,7.0,0.0,5.0,6.0,7.0,10.0,7.0,8.0,11.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,99867.0,62736.0,45300.0,48567.0
12000.0,7.49,373.22,4.0,96000.0,1,913,10.9,0.0,734.0,0.0,,14.0,1.0,13631.0,39.7,24.0,709.0,705.0,0.0,0.0,0.0,459423.0,1.0,1.0,1.0,1.0,6.0,17648.0,88.0,0.0,6.0,6142.0,58.0,34300.0,0.0,0.0,0.0,7.0,35340.0,16269.0,45.6,0.0,0.0,163.0,218.0,15.0,6.0,1.0,15.0,17.0,0.0,4.0,4.0,6.0,12.0,3.0,12.0,20.0,4.0,14.0,0.0,0.0,0.0,1.0,100.0,16.7,1.0,0.0,532700.0,31279.0,29900.0,20000.0
28000.0,5.32,843.22,10.0,107000.0,1,151,24.41,2.0,694.0,0.0,,24.0,0.0,33744.0,63.0,35.0,649.0,645.0,0.0,0.0,680.0,180664.0,0.0,2.0,0.0,0.0,28.0,20020.0,45.0,0.0,0.0,7287.0,63.0,53480.0,0.0,2.0,0.0,0.0,7527.0,3755.0,56.0,0.0,0.0,251.0,287.0,25.0,25.0,1.0,28.0,24.0,0.0,10.0,19.0,14.0,14.0,7.0,19.0,23.0,20.0,24.0,,0.0,1.0,0.0,91.0,90.0,0.0,0.0,236651.0,60034.0,37550.0,44444.0
5000.0,12.88,168.19,3.0,55000.0,1,480,13.2,0.0,674.0,1.0,,12.0,0.0,3173.0,56.7,17.0,534.0,530.0,1.0,0.0,244.0,92448.0,1.0,5.0,0.0,2.0,15.0,27470.0,87.0,1.0,3.0,38.0,81.0,5600.0,3.0,2.0,2.0,5.0,7704.0,462.0,7.6,0.0,0.0,187.0,26.0,4.0,4.0,1.0,19.0,1.0,0.0,1.0,5.0,1.0,1.0,10.0,5.0,5.0,5.0,12.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,101901.0,30643.0,500.0,31462.0
10000.0,13.99,341.73,2.0,107000.0,1,070,16.85,0.0,669.0,1.0,59.0,6.0,0.0,5066.0,56.3,19.0,749.0,745.0,0.0,0.0,0.0,35969.0,1.0,3.0,2.0,4.0,5.0,30903.0,68.0,0.0,1.0,5066.0,66.0,9000.0,0.0,0.0,1.0,5.0,5995.0,0.0,101.3,0.0,0.0,157.0,119.0,19.0,5.0,0.0,19.0,6.0,1.0,1.0,1.0,1.0,2.0,13.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,2.0,94.1,100.0,0.0,0.0,54240.0,35969.0,5000.0,45240.0
4000.0,13.44,135.63,0.0,45000.0,1,945,14.43,0.0,679.0,0.0,24.0,10.0,0.0,4485.0,51.0,29.0,599.0,595.0,0.0,0.0,617.0,295588.0,1.0,2.0,1.0,2.0,8.0,76619.0,67.0,4.0,6.0,2525.0,60.0,11100.0,1.0,1.0,5.0,9.0,29559.0,5663.0,53.9,0.0,0.0,77.0,100.0,8.0,6.0,1.0,11.0,8.0,0.0,2.0,4.0,4.0,4.0,20.0,7.0,8.0,4.0,10.0,0.0,0.0,0.0,6.0,96.4,25.0,0.0,0.0,307633.0,81104.0,9600.0,80518.0
20800.0,7.91,650.94,1.0,101000.0,1,481,8.5,0.0,669.0,0.0,41.0,6.0,1.0,11840.0,46.1,11.0,689.0,685.0,0.0,0.0,0.0,12268.0,1.0,1.0,0.0,0.0,37.0,428.0,3.0,1.0,2.0,6373.0,30.0,25700.0,0.0,0.0,0.0,2.0,2045.0,7360.0,61.7,0.0,0.0,123.0,236.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,81.8,50.0,0.0,0.0,41649.0,12268.0,19200.0,15949.0
5500.0,9.17,175.34,7.0,32000.0,1,354,12.68,0.0,739.0,1.0,,6.0,0.0,3437.0,79.9,16.0,794.0,790.0,0.0,0.0,0.0,171035.0,0.0,3.0,0.0,0.0,60.0,69306.0,76.0,2.0,2.0,3437.0,77.0,4300.0,0.0,0.0,2.0,2.0,28506.0,863.0,79.9,0.0,0.0,153.0,208.0,8.0,8.0,2.0,8.0,2.0,0.0,1.0,1.0,2.0,4.0,10.0,2.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,192731.0,72743.0,4300.0,77657.0
12000.0,9.17,250.1,10.0,39500.0,1,398,18.54,0.0,709.0,0.0,56.0,10.0,0.0,12453.0,26.2,31.0,749.0,745.0,0.0,0.0,0.0,14192.0,0.0,1.0,1.0,2.0,10.0,1739.0,57.0,1.0,2.0,2954.0,28.0,47600.0,0.0,0.0,1.0,4.0,1419.0,28276.0,28.6,0.0,0.0,140.0,350.0,8.0,8.0,0.0,8.0,8.0,0.0,6.0,9.0,6.0,8.0,16.0,9.0,15.0,9.0,10.0,0.0,0.0,0.0,2.0,96.8,33.3,0.0,0.0,50629.0,14192.0,39600.0,3029.0
14500.0,18.49,372.09,0.0,42772.0,1,890,29.41,0.0,744.0,1.0,,16.0,0.0,5360.0,19.7,28.0,624.0,620.0,0.0,0.0,0.0,106805.0,1.0,6.0,3.0,6.0,6.0,101445.0,103.0,1.0,2.0,4977.0,79.0,27200.0,1.0,0.0,1.0,8.0,7120.0,20523.0,19.5,0.0,0.0,149.0,118.0,8.0,6.0,0.0,14.0,1.0,0.0,1.0,2.0,7.0,8.0,16.0,10.0,12.0,2.0,16.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,129129.0,106805.0,25500.0,101929.0
11725.0,18.49,300.88,5.0,58000.0,1,871,19.99,0.0,674.0,0.0,32.0,21.0,4.0,2787.0,24.4,41.0,654.0,650.0,0.0,0.0,0.0,81094.0,2.0,12.0,3.0,8.0,1.0,78307.0,98.0,2.0,4.0,0.0,89.0,11400.0,2.0,3.0,2.0,12.0,4055.0,800.0,0.0,0.0,0.0,122.0,232.0,3.0,1.0,1.0,33.0,10.0,1.0,0.0,5.0,1.0,4.0,23.0,9.0,17.0,5.0,21.0,0.0,0.0,0.0,5.0,97.5,0.0,1.0,3.0,91682.0,81094.0,800.0,80282.0
11375.0,15.77,398.63,0.0,45600.0,1,384,13.58,0.0,664.0,3.0,30.0,12.0,0.0,5217.0,66.0,18.0,654.0,650.0,0.0,0.0,0.0,142666.0,3.0,3.0,1.0,1.0,6.0,16695.0,85.0,2.0,2.0,1899.0,66.0,7950.0,1.0,1.0,6.0,5.0,11888.0,1025.0,72.0,0.0,0.0,230.0,103.0,2.0,2.0,1.0,2.0,0.0,0.0,6.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,12.0,,0.0,0.0,5.0,78.0,33.3,0.0,0.0,149849.0,21912.0,6150.0,19655.0
23275.0,16.59,573.33,3.0,54000.0,0,641,31.11,0.0,714.0,0.0,,13.0,0.0,29545.0,76.5,32.0,739.0,735.0,0.0,0.0,0.0,166940.0,2.0,2.0,0.0,1.0,18.0,19939.0,55.0,3.0,5.0,8448.0,66.0,38600.0,0.0,0.0,2.0,6.0,12842.0,425.0,97.8,0.0,0.0,124.0,205.0,1.0,1.0,3.0,13.0,8.0,0.0,3.0,7.0,3.0,8.0,9.0,9.0,20.0,8.0,13.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,232551.0,49484.0,19100.0,36401.0
20150.0,22.45,561.69,10.0,56000.0,1,334,26.03,1.0,704.0,1.0,1.0,8.0,0.0,35392.0,56.9,19.0,719.0,715.0,0.0,0.0,0.0,44348.0,0.0,1.0,0.0,0.0,41.0,8956.0,41.0,0.0,1.0,13258.0,53.0,62200.0,1.0,1.0,3.0,1.0,5544.0,23808.0,59.8,0.0,0.0,137.0,232.0,15.0,15.0,3.0,15.0,1.0,0.0,5.0,5.0,6.0,10.0,4.0,7.0,12.0,5.0,8.0,0.0,0.0,0.0,0.0,94.7,50.0,0.0,0.0,84308.0,44348.0,59200.0,22108.0
20000.0,9.17,637.58,10.0,125000.0,1,605,21.53,1.0,664.0,0.0,10.0,16.0,0.0,22392.0,34.9,36.0,719.0,715.0,0.0,0.0,409.0,478019.0,0.0,5.0,2.0,3.0,7.0,67717.0,83.0,1.0,2.0,13703.0,62.0,64100.0,2.0,0.0,9.0,6.0,31868.0,38816.0,35.1,1.0,0.0,267.0,215.0,9.0,7.0,5.0,9.0,0.0,1.0,3.0,4.0,6.0,12.0,10.0,9.0,20.0,4.0,16.0,0.0,0.0,1.0,4.0,97.1,33.3,0.0,0.0,547583.0,90109.0,59800.0,81327.0
2400.0,11.48,79.12,8.0,61000.0,1,062,11.73,0.0,664.0,2.0,72.0,5.0,0.0,1464.0,33.3,8.0,639.0,635.0,0.0,0.0,0.0,17334.0,3.0,1.0,2.0,2.0,2.0,15870.0,98.0,2.0,3.0,706.0,84.0,4400.0,0.0,1.0,2.0,5.0,3467.0,1923.0,39.9,0.0,0.0,133.0,47.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,4.0,87.5,0.0,0.0,0.0,20593.0,17334.0,3200.0,16193.0
10000.0,7.91,312.95,7.0,55000.0,1,074,21.14,0.0,719.0,2.0,61.0,18.0,0.0,3971.0,17.0,38.0,724.0,720.0,0.0,0.0,0.0,148437.0,2.0,12.0,0.0,2.0,15.0,37018.0,59.0,2.0,3.0,1889.0,48.0,23300.0,2.0,0.0,2.0,6.0,8247.0,16611.0,10.2,0.0,0.0,127.0,222.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,2.0,4.0,16.0,15.0,5.0,20.0,2.0,18.0,0.0,0.0,0.0,2.0,73.7,0.0,0.0,0.0,202982.0,40989.0,18500.0,62382.0
15000.0,7.91,469.43,10.0,31000.0,1,638,20.05,0.0,714.0,0.0,,7.0,0.0,14705.0,65.1,16.0,649.0,645.0,0.0,0.0,0.0,30832.0,0.0,2.0,0.0,0.0,51.0,16127.0,94.0,0.0,2.0,4423.0,77.0,22600.0,0.0,0.0,0.0,2.0,4405.0,7041.0,66.9,0.0,0.0,63.0,197.0,14.0,14.0,0.0,14.0,,0.0,4.0,5.0,4.0,11.0,2.0,5.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,39850.0,30832.0,21300.0,17250.0
21000.0,17.97,532.92,3.0,50000.0,0,427,30.58,0.0,664.0,1.0,59.0,24.0,0.0,36246.0,68.4,36.0,539.0,535.0,0.0,0.0,0.0,123550.0,1.0,3.0,0.0,1.0,16.0,47445.0,93.0,4.0,8.0,4326.0,81.0,53000.0,1.0,0.0,3.0,9.0,6178.0,6197.0,50.4,0.0,0.0,222.0,129.0,4.0,4.0,3.0,9.0,5.0,0.0,4.0,12.0,5.0,6.0,6.0,20.0,27.0,12.0,24.0,0.0,0.0,0.0,4.0,94.4,40.0,0.0,0.0,148177.0,83691.0,12500.0,50916.0
11200.0,13.99,382.74,10.0,120000.0,1,067,6.54,0.0,689.0,2.0,,21.0,1.0,6696.0,15.6,50.0,754.0,750.0,0.0,0.0,0.0,528168.0,6.0,2.0,1.0,3.0,2.0,97056.0,77.0,4.0,7.0,2798.0,37.0,42900.0,2.0,4.0,5.0,11.0,27798.0,16828.0,24.5,0.0,0.0,149.0,326.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,9.0,7.0,19.0,10.0,17.0,35.0,9.0,21.0,0.0,0.0,0.0,6.0,100.0,0.0,1.0,0.0,581430.0,103752.0,22300.0,101779.0
10000.0,7.91,312.95,10.0,125000.0,1,765,17.89,0.0,749.0,0.0,65.0,7.0,0.0,5338.0,39.8,28.0,734.0,730.0,0.0,0.0,0.0,58021.0,3.0,3.0,2.0,2.0,3.0,52683.0,43.0,1.0,1.0,2507.0,42.0,13400.0,0.0,8.0,0.0,3.0,8289.0,7562.0,41.4,0.0,0.0,131.0,280.0,3.0,3.0,3.0,3.0,,0.0,3.0,3.0,3.0,7.0,9.0,4.0,16.0,3.0,7.0,0.0,0.0,0.0,3.0,96.2,0.0,0.0,0.0,87805.0,58021.0,12900.0,74405.0
5000.0,10.78,163.18,0.0,40000.0,0,890,20.97,1.0,674.0,0.0,9.0,5.0,0.0,2739.0,88.4,11.0,499.0,0.0,0.0,0.0,0.0,26944.0,0.0,3.0,0.0,2.0,16.0,24205.0,82.0,0.0,0.0,2417.0,83.0,3100.0,1.0,0.0,1.0,2.0,5389.0,361.0,88.4,0.0,0.0,127.0,103.0,98.0,16.0,1.0,98.0,8.0,1.0,2.0,2.0,2.0,3.0,7.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,100.0,50.0,0.0,0.0,32662.0,26944.0,3100.0,29562.0
20000.0,9.17,637.58,2.0,95000.0,1,142,19.37,0.0,714.0,0.0,,16.0,0.0,11439.0,20.1,23.0,679.0,675.0,0.0,0.0,0.0,66921.0,1.0,2.0,3.0,3.0,6.0,55482.0,89.0,3.0,5.0,9452.0,34.0,56900.0,1.0,0.0,6.0,8.0,4183.0,16537.0,38.5,0.0,0.0,51.0,90.0,8.0,6.0,0.0,10.0,8.0,0.0,4.0,5.0,6.0,6.0,5.0,14.0,18.0,6.0,16.0,0.0,0.0,0.0,6.0,100.0,16.7,0.0,0.0,118506.0,66921.0,26900.0,61606.0
9600.0,11.99,318.82,4.0,29000.0,1,010,10.16,2.0,664.0,1.0,10.0,9.0,0.0,5682.0,58.0,28.0,714.0,710.0,1.0,0.0,220.0,5682.0,1.0,0.0,0.0,0.0,31.0,0.0,,1.0,5.0,1587.0,58.0,9800.0,0.0,0.0,1.0,5.0,631.0,257.0,90.5,0.0,0.0,119.0,128.0,6.0,6.0,0.0,25.0,6.0,4.0,2.0,5.0,2.0,9.0,6.0,9.0,21.0,5.0,9.0,0.0,0.0,1.0,1.0,82.1,100.0,0.0,0.0,9800.0,5682.0,2700.0,0.0
10100.0,11.48,222.03,2.0,96000.0,1,014,13.64,3.0,669.0,2.0,21.0,12.0,0.0,10641.0,49.0,20.0,734.0,730.0,0.0,0.0,0.0,42191.0,2.0,2.0,0.0,1.0,16.0,31550.0,70.0,2.0,2.0,4177.0,49.0,21560.0,0.0,0.0,3.0,3.0,3515.0,2533.0,50.0,2.0,0.0,29.0,134.0,4.0,4.0,3.0,6.0,5.0,0.0,8.0,10.0,8.0,9.0,2.0,10.0,14.0,8.0,12.0,,0.0,2.0,2.0,75.0,37.5,0.0,0.0,66510.0,43304.0,20260.0,44950.0
2000.0,13.44,67.82,2.0,55000.0,1,606,23.43,1.0,704.0,0.0,23.0,6.0,0.0,19968.0,92.9,29.0,654.0,650.0,0.0,0.0,88.0,89137.0,0.0,2.0,0.0,0.0,40.0,69169.0,98.0,1.0,2.0,10143.0,94.0,21500.0,0.0,0.0,1.0,2.0,17827.0,1532.0,92.9,0.0,0.0,136.0,387.0,11.0,11.0,0.0,11.0,11.0,0.0,3.0,3.0,4.0,8.0,19.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,1.0,96.0,66.7,0.0,0.0,93267.0,89137.0,21500.0,71767.0
24000.0,7.49,746.44,4.0,111000.0,1,921,16.42,0.0,744.0,1.0,,19.0,0.0,31034.0,43.6,45.0,834.0,830.0,0.0,0.0,0.0,124648.0,1.0,5.0,0.0,1.0,13.0,93614.0,71.0,2.0,4.0,5976.0,57.0,71100.0,0.0,0.0,1.0,5.0,6925.0,36242.0,45.7,0.0,0.0,179.0,560.0,3.0,3.0,0.0,3.0,1.0,0.0,8.0,10.0,11.0,18.0,20.0,14.0,25.0,11.0,19.0,0.0,0.0,0.0,2.0,100.0,30.0,0.0,0.0,195461.0,124648.0,66800.0,124361.0
35000.0,17.97,888.2,2.0,140000.0,0,226,21.45,0.0,754.0,1.0,30.0,17.0,0.0,74098.0,35.8,36.0,609.0,605.0,0.0,0.0,0.0,552494.0,2.0,3.0,1.0,2.0,3.0,55583.0,76.0,2.0,5.0,10430.0,50.0,133100.0,0.0,5.0,1.0,7.0,32500.0,30358.0,35.4,0.0,0.0,107.0,256.0,5.0,3.0,3.0,5.0,3.0,0.0,4.0,7.0,5.0,14.0,8.0,12.0,24.0,7.0,17.0,0.0,0.0,0.0,3.0,97.2,0.0,0.0,0.0,663463.0,129681.0,47000.0,73425.0
5000.0,5.32,150.58,10.0,70000.0,1,047,6.62,0.0,819.0,1.0,,7.0,0.0,1325.0,3.5,17.0,814.0,810.0,0.0,0.0,0.0,12591.0,0.0,1.0,0.0,2.0,13.0,11266.0,77.0,2.0,2.0,342.0,24.0,37500.0,1.0,5.0,1.0,4.0,1799.0,22643.0,1.6,0.0,0.0,114.0,353.0,8.0,8.0,0.0,8.0,3.0,0.0,2.0,4.0,3.0,6.0,5.0,6.0,12.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,52227.0,12591.0,23000.0,14727.0
23500.0,10.78,766.92,0.0,61850.0,0,301,3.18,0.0,674.0,0.0,,5.0,0.0,11420.0,35.9,16.0,514.0,510.0,0.0,0.0,300.0,11420.0,0.0,0.0,0.0,0.0,31.0,0.0,,0.0,0.0,6374.0,36.0,31800.0,0.0,0.0,0.0,0.0,2284.0,20380.0,35.9,0.0,0.0,31.0,112.0,28.0,28.0,0.0,28.0,,0.0,2.0,2.0,5.0,9.0,1.0,5.0,15.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,31800.0,11420.0,31800.0,0.0
30000.0,15.77,1051.31,10.0,110000.0,0,325,22.73,2.0,684.0,1.0,12.0,15.0,0.0,18388.0,54.7,44.0,504.0,500.0,0.0,0.0,0.0,289287.0,3.0,7.0,4.0,5.0,2.0,58155.0,79.0,1.0,2.0,5858.0,72.0,33600.0,5.0,1.0,7.0,7.0,20663.0,12665.0,57.2,0.0,0.0,138.0,306.0,4.0,2.0,2.0,37.0,2.0,0.0,4.0,6.0,4.0,10.0,16.0,7.0,26.0,6.0,15.0,0.0,0.0,0.0,5.0,95.5,50.0,0.0,0.0,330937.0,76543.0,29600.0,73487.0
28000.0,10.78,605.73,9.0,120000.0,1,782,32.58,0.0,699.0,0.0,,14.0,0.0,69878.0,77.0,29.0,734.0,730.0,0.0,0.0,0.0,294952.0,0.0,1.0,0.0,0.0,34.0,12679.0,51.0,1.0,3.0,18695.0,77.0,90280.0,0.0,0.0,1.0,3.0,21068.0,8548.0,82.0,0.0,0.0,111.0,244.0,7.0,7.0,4.0,7.0,7.0,0.0,10.0,11.0,14.0,14.0,3.0,11.0,22.0,9.0,14.0,,0.0,0.0,1.0,100.0,70.0,0.0,0.0,357732.0,89009.0,85480.0,25000.0
28000.0,13.44,643.42,0.0,120000.0,1,114,12.25,0.0,664.0,0.0,,4.0,0.0,15892.0,88.1,13.0,759.0,755.0,0.0,0.0,269.0,69932.0,0.0,2.0,1.0,2.0,7.0,54040.0,83.0,0.0,0.0,13746.0,86.0,18000.0,2.0,5.0,1.0,2.0,17483.0,2108.0,88.1,0.0,0.0,140.0,233.0,116.0,7.0,0.0,212.0,7.0,0.0,2.0,2.0,2.0,2.0,9.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,78939.0,69932.0,18000.0,60939.0
8000.0,6.49,245.16,2.0,112000.0,1,606,14.52,0.0,759.0,2.0,53.0,19.0,0.0,7002.0,10.3,46.0,744.0,740.0,0.0,0.0,0.0,278532.0,2.0,9.0,0.0,1.0,21.0,99261.0,85.0,3.0,4.0,2827.0,43.0,67900.0,1.0,0.0,3.0,5.0,14660.0,55898.0,11.1,0.0,0.0,242.0,113.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,35.0,8.0,9.0,4.0,19.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,0.0,352877.0,106263.0,62900.0,98992.0
28000.0,12.88,941.82,0.0,80000.0,1,347,14.58,0.0,689.0,0.0,72.0,12.0,1.0,21447.0,44.7,39.0,744.0,740.0,0.0,0.0,0.0,276818.0,2.0,2.0,1.0,3.0,9.0,50557.0,90.0,1.0,5.0,10817.0,62.0,31800.0,2.0,0.0,5.0,11.0,23068.0,4429.0,65.3,0.0,0.0,98.0,93.0,5.0,5.0,2.0,5.0,9.0,0.0,6.0,7.0,6.0,7.0,22.0,8.0,14.0,7.0,12.0,0.0,0.0,0.0,4.0,97.3,66.7,0.0,1.0,291246.0,72004.0,25400.0,51876.0
3000.0,9.17,95.64,7.0,85000.0,1,802,12.42,0.0,789.0,0.0,,5.0,0.0,0.0,0.0,32.0,809.0,805.0,0.0,0.0,0.0,254198.0,0.0,2.0,2.0,2.0,7.0,46162.0,90.0,0.0,0.0,0.0,74.0,11000.0,0.0,3.0,0.0,3.0,50840.0,10500.0,0.0,0.0,0.0,136.0,134.0,31.0,7.0,8.0,45.0,,0.0,0.0,0.0,1.0,7.0,15.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,276818.0,46162.0,10500.0,51418.0
18000.0,13.99,418.74,3.0,70000.0,0,446,20.34,2.0,699.0,0.0,15.0,11.0,0.0,11065.0,44.6,30.0,604.0,600.0,0.0,0.0,0.0,65772.0,1.0,2.0,1.0,2.0,3.0,50886.0,95.0,0.0,1.0,5922.0,77.0,24800.0,0.0,0.0,1.0,3.0,6577.0,12535.0,46.9,0.0,0.0,160.0,174.0,19.0,3.0,1.0,19.0,4.0,0.0,5.0,5.0,6.0,11.0,8.0,8.0,20.0,5.0,11.0,0.0,0.0,0.0,1.0,90.0,50.0,0.0,0.0,84996.0,65772.0,23600.0,53821.0
5400.0,6.49,165.49,4.0,90000.0,1,797,29.69,0.0,694.0,2.0,44.0,8.0,0.0,2940.0,84.0,19.0,694.0,690.0,0.0,0.0,0.0,70217.0,1.0,7.0,1.0,2.0,6.0,67277.0,83.0,0.0,0.0,2940.0,84.0,3500.0,0.0,2.0,2.0,2.0,8777.0,3500.0,84.0,0.0,0.0,147.0,133.0,55.0,6.0,0.0,55.0,6.0,5.0,1.0,1.0,3.0,3.0,13.0,1.0,4.0,1.0,8.0,,0.0,0.0,1.0,63.0,100.0,0.0,0.0,84212.0,70217.0,3500.0,80712.0
15000.0,12.88,504.55,9.0,109000.0,1,330,12.34,1.0,704.0,0.0,11.0,19.0,0.0,6079.0,18.8,30.0,689.0,685.0,0.0,0.0,0.0,48261.0,1.0,2.0,1.0,2.0,11.0,42182.0,83.0,3.0,9.0,2514.0,37.0,32400.0,3.0,0.0,4.0,11.0,2540.0,14934.0,23.4,0.0,0.0,153.0,115.0,5.0,5.0,2.0,5.0,8.0,1.0,3.0,6.0,6.0,9.0,7.0,17.0,21.0,7.0,19.0,0.0,0.0,0.0,4.0,90.0,0.0,0.0,0.0,83968.0,48261.0,19500.0,51568.0
16400.0,21.48,621.93,3.0,56157.0,1,139,27.53,0.0,684.0,2.0,79.0,13.0,0.0,12661.0,63.0,28.0,714.0,710.0,0.0,0.0,0.0,39821.0,2.0,3.0,2.0,3.0,6.0,27160.0,75.0,2.0,7.0,3752.0,63.0,20100.0,0.0,0.0,4.0,10.0,3063.0,3175.0,76.0,2.0,0.0,24.0,306.0,5.0,5.0,0.0,5.0,0.0,0.0,4.0,10.0,6.0,7.0,6.0,10.0,22.0,10.0,13.0,,0.0,0.0,4.0,89.0,50.0,0.0,0.0,56322.0,39821.0,12700.0,36222.0
20800.0,13.99,710.8,2.0,55000.0,1,550,21.21,4.0,669.0,1.0,15.0,21.0,1.0,70471.0,54.2,38.0,654.0,650.0,0.0,0.0,0.0,245451.0,3.0,1.0,0.0,0.0,34.0,48691.0,,3.0,4.0,5232.0,54.0,96600.0,0.0,0.0,1.0,4.0,12918.0,11195.0,57.9,0.0,0.0,202.0,193.0,1.0,1.0,1.0,5.0,1.0,0.0,6.0,13.0,7.0,11.0,9.0,19.0,28.0,13.0,21.0,0.0,0.0,0.0,3.0,86.8,85.7,1.0,0.0,278750.0,119162.0,26600.0,48691.0
