loan_amnt;int_rate;installment;emp_length;annual_inc;loan_status;zip_code;dti;delinq_2yrs;fico_range_high;inq_last_6mths;mths_since_last_delinq;open_acc;pub_rec;revol_bal;revol_util;total_acc;last_fico_range_high;last_fico_range_low;collections_12_mths_ex_med;acc_now_delinq;tot_coll_amt;tot_cur_bal;open_acc_6m;open_act_il;open_il_12m;open_il_24m;mths_since_rcnt_il;total_bal_il;il_util;open_rv_12m;open_rv_24m;max_bal_bc;all_util;total_rev_hi_lim;inq_fi;total_cu_tl;inq_last_12m;acc_open_past_24mths;avg_cur_bal;bc_open_to_buy;bc_util;chargeoff_within_12_mths;delinq_amnt;mo_sin_old_il_acct;mo_sin_old_rev_tl_op;mo_sin_rcnt_rev_tl_op;mo_sin_rcnt_tl;mort_acc;mths_since_recent_bc;mths_since_recent_inq;num_accts_ever_120_pd;num_actv_bc_tl;num_actv_rev_tl;num_bc_sats;num_bc_tl;num_il_tl;num_op_rev_tl;num_rev_accts;num_rev_tl_bal_gt_0;num_sats;num_tl_120dpd_2m;num_tl_30dpd;num_tl_90g_dpd_24m;num_tl_op_past_12m;pct_tl_nvr_dlq;percent_bc_gt_75;pub_rec_bankruptcies;tax_liens;tot_hi_cred_lim;total_bal_ex_mort;total_bc_limit;total_il_high_credit_limit
10400.0;13.44;352.63;10.00;150000.0;0;631;18.51;01.00;674.00.00;01.00;22.00;23.00;00.00;29336.0;66.07.00;44.00.00;534.00.00;530.00.00;00.00;00.00;00.00;252779.0;05.00;09.00;04.00;07.00;04.00;105137.0;96.00.00;01.00;06.00;9925.00.00;87.00.00;44000.0;01.00;05.00;01.00;14.00;10990.0;2667.00.00;86.05.00;00.00;00.00;139.00.00;297.00.00;02.00;02.00;02.00;02.00;02.00;03.00;07.00;08.00;09.00;18.00;17.00;12.00;24.00.00;08.00;23.00;00.00;00.00;00.00;05.00;74.04.00;55.06.00;00.00;00.00;283207.0;145972.0;19800.0;109831.0
30000.0;0,354861111;938.85;05.00;134000.0;1;358;17.01;00.00;729.00.00;01.00;49.00.00;12.00;00.00;11694.0;42.04.00;49.00.00;684.00.00;680.00.00;00.00;00.00;00.00;256121.0;03.00;04.00;03.00;06.00;03.00;48247.0;74.00.00;01.00;01.00;6696.00.00;65.00.00;27600.0;01.00;12.00;03.00;07.00;21343.0;9729.00.00;41.00.00;00.00;00.00;126.00.00;342.00.00;09.00;03.00;03.00;09.00;04.00;00.00;02.00;04.00;02.00;06.00;27.00.00;07.00;19.00;04.00;12.00;00.00;00.00;00.00;04.00;95.09.00;00.00;00.00;00.00;308556.0;59941.0;16500.0;65040.0
10000.0;0,470833333;326.35.00;10.00;125000.0;1;347;0,855555556;01.00;689.00.00;00.00;01.00;19.00;00.00;13001.0;24.00.00;38.00.00;704.00.00;700.00.00;00.00;00.00;00.00;382609.0;03.00;04.00;04.00;05.00;03.00;103519.0;92.00.00;01.00;03.00;6609.00.00;62.00.00;54100.0;01.00;03.00;02.00;08.00;20137.0;19968.0;36.06.00;00.00;00.00;210.00.00;184.00.00;05.00;03.00;04.00;05.00;03.00;00.00;03.00;07.00;05.00;06.00;10.00;13.00;24.00.00;07.00;19.00;00.00;00.00;00.00;05.00;97.04.00;20.00;00.00;00.00;459291.0;116520.0;31500.0;109873.0
24000.0;17.27;599.96;10.00;67000.0;0;130;29.07.00;04.00;694.00.00;01.00;13.00;12.00;01.00;5727.00.00;62.09.00;32.00.00;559.00.00;555.00.00;00.00;00.00;00.00;251690.0;01.00;03.00;02.00;02.00;08.00;105731.0;94.00.00;01.00;03.00;2738.00.00;90.00.00;9100.00.00;00.00;00.00;06.00;05.00;22881.0;771.00.00;87.08.00;00.00;00.00;176.00.00;299.00.00;02.00;02.00;03.00;17.00;02.00;03.00;03.00;06.00;03.00;06.00;14.00;08.00;15.00;06.00;12.00;00.00;00.00;01.00;03.00;62.05.00;100.00.00;00.00;01.00;288950.0;111458.0;6300.00.00;103455.0
19225.0;26.99;586.93;00.00;56600.0;0;451;18.21;00.00;714.00.00;01.00;51.00.00;08.00;01.00;7055.00.00;44.07.00;22.00;499.00.00;00.00;00.00;00.00;125.00.00;33946.0;05.00;03.00;03.00;03.00;03.00;26891.0;93.00.00;02.00;02.00;605.00.00;76.00.00;15800.0;02.00;04.00;05.00;05.00;4243.00.00;5847.00.00;12.07;00.00;00.00;122.00.00;308.00.00;02.00;02.00;00.00;02.00;00.00;00.00;02.00;04.00;03.00;05.00;10.00;05.00;12.00;04.00;08.00;00.00;00.00;00.00;05.00;90.05.00;33.03.00;00.00;01.00;44633.0;33946.0;6700.00.00;28833.0
15000.0;0,561111111;504.55.00;10.00;60000.0;1;351;36.04.00;00.00;679.00.00;00.00;82.00.00;09.00;01.00;5576.00.00;62.00.00;42.00.00;729.00.00;725.00.00;00.00;00.00;00.00;200590.0;01.00;04.00;02.00;03.00;04.00;47242.0;67.00.00;01.00;03.00;3676.00.00;67.00.00;9000.00.00;03.00;08.00;03.00;06.00;25074.0;2924.00.00;65.06.00;00.00;00.00;187.00.00;133.00.00;07.00;04.00;08.00;24.00.00;04.00;01.00;02.00;02.00;02.00;06.00;18.00;04.00;16.00;02.00;09.00;00.00;00.00;00.00;03.00;97.04.00;50.00.00;01.00;00.00;234987.0;52818.0;8500.00.00;70185.0
35000.0;0,678472222;1226.53.00;00.00;84468.0;1;287;0,725694444;01.00;669.00.00;00.00;01.00;13.00;00.00;23127.0;55.09.00;35.00.00;639.00.00;635.00.00;00.00;01.00;00.00;81087.0;00.00;04.00;01.00;02.00;12.00;57960.0;83.00.00;02.00;04.00;8039.00.00;73.00.00;41400.0;00.00;00.00;00.00;06.00;6757.00.00;6092.00.00;76.09.00;00.00;40.00.00;183.00.00;253.00.00;09.00;09.00;01.00;09.00;23.00;00.00;05.00;07.00;05.00;09.00;18.00;09.00;16.00;07.00;12.00;00.00;01.00;00.00;03.00;94.03.00;40.00.00;00.00;00.00;111537.0;81087.0;26400.0;70137.0
18000.0;08.49;568.14.00;00.00;55000.0;1;453;27.17.00;00.00;674.00.00;00.00;25.00.00;14.00;00.00;22088.0;71.07.00;24.00.00;644.00.00;640.00.00;00.00;00.00;310.00.00;52980.0;00.00;02.00;00.00;02.00;19.00;30892.0;75.00.00;02.00;02.00;14075.0;74.00.00;30800.0;03.00;01.00;02.00;04.00;4415.00.00;4680.00.00;82.03.00;00.00;00.00;124.00.00;115.00.00;12.00;12.00;00.00;12.00;12.00;01.00;05.00;06.00;06.00;08.00;05.00;12.00;19.00;06.00;14.00;00.00;00.00;00.00;02.00;87.05.00;33.03.00;00.00;00.00;71928.0;52980.0;26500.0;41128.0
17400.0;08.49;356.91;10.00;175000.0;1;973;07.04;00.00;699.00.00;00.00;55.00.00;06.00;00.00;3048.00.00;32.01.00;18.00;734.00.00;730.00.00;00.00;00.00;2961.00.00;315597.0;01.00;02.00;00.00;04.00;13.00;28362.0;84.00.00;01.00;02.00;1134.00.00;73.00.00;9500.00.00;00.00;04.00;03.00;07.00;52600.0;3866.00.00;22.07;00.00;00.00;113.00.00;193.00.00;11.00;02.00;05.00;22.00;03.00;00.00;01.00;02.00;02.00;05.00;07.00;03.00;06.00;02.00;06.00;00.00;00.00;00.00;02.00;83.03.00;00.00;00.00;00.00;327424.0;31410.0;5000.00.00;33737.0
12000.0;09.17;382.55.00;03.00;100000.0;1;601;12.13;00.00;749.00.00;00.00;31.00.00;11.00;00.00;1435.00.00;06.01;17.00;719.00.00;715.00.00;00.00;00.00;00.00;37896.0;01.00;02.00;02.00;02.00;04.00;36461.0;85.00.00;00.00;01.00;55.00.00;57.00.00;23500.0;01.00;01.00;05.00;03.00;3790.00.00;11145.0;00.05;00.00;00.00;09.00;64.00.00;17.00;04.00;00.00;48.00.00;09.00;00.00;01.00;02.00;03.00;04.00;02.00;09.00;15.00;02.00;11.00;00.00;00.00;00.00;02.00;94.01.00;00.00;00.00;00.00;66660.0;37896.0;11200.0;43160.0
24000.0;09.17;765.01.00;10.00;66000.0;1;925;1,026388889;01.00;669.00.00;00.00;23.00;26.00.00;01.00;11718.0;61.07.00;41.00.00;714.00.00;710.00.00;00.00;00.00;00.00;125585.0;02.00;17.00;02.00;03.00;03.00;113867.0;126.00.00;01.00;02.00;3192.00.00;114.00.00;19000.0;00.00;02.00;02.00;05.00;5023.00.00;08.00;99.07.00;00.00;00.00;190.00.00;259.00.00;12.00;03.00;02.00;14.00;12.00;06.00;01.00;07.00;01.00;05.00;20.00;09.00;19.00;07.00;26.00.00;00.00;00.00;01.00;03.00;82.09.00;100.00.00;00.00;00.00;168493.0;125585.0;3200.00.00;149493.0
10000.0;0,561111111;226.92;10.00;33000.0;1;968;23.23;01.00;669.00.00;02.00;06.00;08.00;00.00;13034.0;48.08.00;18.00;734.00.00;730.00.00;00.00;00.00;00.00;21272.0;00.00;01.00;00.00;00.00;30.00.00;8238.00.00;59.00.00;00.00;01.00;3396.00.00;52.00.00;26700.0;00.00;03.00;02.00;01.00;2659.00.00;11213.0;41.06.00;00.00;00.00;117.00.00;317.00.00;17.00;17.00;00.00;17.00;00.00;00.00;03.00;05.00;04.00;07.00;03.00;07.00;15.00;05.00;08.00;00.00;00.00;00.00;00.00;88.09.00;00.00;00.00;00.00;40700.0;21272.0;19200.0;14000.0
20000.0;17.27;715.75;10.00;50000.0;1;283;33.75;00.00;709.00.00;00.00;39.00.00;11.00;00.00;4354.00.00;58.01.00;26.00.00;694.00.00;690.00.00;00.00;00.00;00.00;127260.0;00.00;04.00;01.00;03.00;10.00;40022.0;76.00.00;00.00;00.00;1522.00.00;74.00.00;7500.00.00;01.00;00.00;00.00;04.00;11569.0;1867.00.00;69.09.00;00.00;00.00;140.00.00;119.00.00;25.00.00;10.00;04.00;25.00.00;15.00;02.00;04.00;05.00;04.00;05.00;13.00;06.00;08.00;05.00;11.00;00.00;00.00;00.00;01.00;92.00.00;50.00.00;00.00;00.00;147579.0;44376.0;6200.00.00;52479.0
12000.0;0,561111111;403.64;04.00;40000.0;1;852;1,026388889;00.00;694.00.00;01.00;43.00.00;13.00;00.00;8700.00.00;48.01.00;22.00;724.00.00;720.00.00;00.00;00.00;00.00;238974.0;01.00;06.00;01.00;01.00;02.00;36884.0;86.00.00;00.00;02.00;3392.00.00;75.00.00;18100.0;00.00;00.00;06.00;05.00;18383.0;7500.00.00;53.07.00;00.00;00.00;99.00.00;78.00.00;15.00;02.00;02.00;15.00;02.00;00.00;03.00;03.00;04.00;06.00;12.00;06.00;08.00;03.00;13.00;00.00;00.00;00.00;02.00;95.02.00;00.00;00.00;00.00;256305.0;45584.0;16200.0;42824.0
6000.00.00;0,470833333;195.81;00.00;57000.0;1;211;18.34;02.00;694.00.00;00.00;12.00;12.00;00.00;10706.0;21.01;23.00;724.00.00;720.00.00;00.00;00.00;00.00;259307.0;02.00;03.00;02.00;03.00;03.00;37722.0;93.00.00;00.00;00.00;7429.00.00;53.00.00;50700.0;03.00;00.00;05.00;03.00;21609.0;10634.0;49.08.00;00.00;00.00;42.00.00;150.00.00;25.00.00;03.00;01.00;25.00.00;04.00;00.00;02.00;03.00;04.00;09.00;04.00;08.00;17.00;04.00;12.00;00.00;00.00;00.00;02.00;91.03.00;25.00.00;00.00;00.00;312021.0;48428.0;21200.0;40496.0
6000.00.00;05.32;180.69;10.00;43000.0;1;131;20.37;00.00;684.00.00;00.00;34.00.00;08.00;00.00;4929.00.00;24.05.00;11.00;714.00.00;710.00.00;00.00;00.00;219.00.00;27746.0;00.00;01.00;00.00;01.00;15.00;22817.0;84.00.00;00.00;04.00;1361.00.00;59.00.00;20100.0;01.00;00.00;01.00;05.00;3468.00.00;7477.00.00;28.08.00;00.00;00.00;58.00.00;105.00.00;16.00;15.00;00.00;22.00;04.00;01.00;04.00;05.00;05.00;06.00;02.00;07.00;09.00;05.00;08.00;00.00;00.00;00.00;00.00;90.09.00;00.00;00.00;00.00;47281.0;27746.0;10500.0;27181.0
10000.0;11.48;329.67;10.00;72000.0;1;201;26.09.00;00.00;684.00.00;00.00;36.00.00;13.00;00.00;16758.0;61.04.00;26.00.00;619.00.00;615.00.00;00.00;00.00;00.00;420706.0;01.00;03.00;00.00;02.00;16.00;41822.0;78.00.00;02.00;04.00;5082.00.00;73.00.00;27300.0;00.00;00.00;00.00;06.00;32362.0;163.00.00;98.05.00;00.00;00.00;125.00.00;200.00.00;00.00;00.00;03.00;17.00;23.00;05.00;03.00;08.00;03.00;08.00;06.00;09.00;17.00;08.00;13.00;00.00;00.00;00.00;02.00;73.01.00;100.00.00;00.00;00.00;454144.0;58580.0;10700.0;53344.0
30000.0;08.49;946.89;10.00;115000.0;1;890;13.54;01.00;694.00.00;00.00;06.00;23.00;00.00;22022.0;46.02.00;44.00.00;584.00.00;580.00.00;00.00;00.00;00.00;33898.0;00.00;01.00;00.00;01.00;22.00;11876.0;44.00.00;01.00;03.00;7796.00.00;45.00.00;47700.0;04.00;00.00;04.00;04.00;1695.00.00;16426.0;56.05.00;00.00;00.00;127.00.00;170.00.00;12.00;12.00;05.00;18.00;00.00;03.00;06.00;08.00;09.00;15.00;07.00;22.00;32.00.00;09.00;23.00;00.00;00.00;01.00;01.00;86.00.00;22.02;00.00;00.00;74945.0;33898.0;37800.0;27245.0
15000.0;16.59;369.49.00;01.00;55000.0;0;660;10.17;00.00;664.00.00;01.00;29.00.00;13.00;00.00;9419.00.00;54.04.00;22.00;549.00.00;545.00.00;00.00;00.00;00.00;22026.0;01.00;02.00;00.00;00.00;53.00.00;12607.0;126.00.00;01.00;02.00;1505.00.00;81.00.00;17300.0;00.00;00.00;01.00;02.00;1694.00.00;457.00.00;89.04.00;00.00;00.00;159.00.00;117.00.00;02.00;02.00;00.00;24.00.00;04.00;01.00;04.00;10.00;04.00;04.00;08.00;11.00;14.00;11.00;13.00;00.00;00.00;00.00;01.00;90.09.00;75.00.00;00.00;00.00;27275.0;22026.0;4300.00.00;9975.00.00
12000.0;09.17;382.55.00;10.00;105000.0;1;372;0,726388889;01.00;674.00.00;00.00;22.00;12.00;00.00;11143.0;34.01.00;29.00.00;714.00.00;710.00.00;00.00;00.00;7259.00.00;242572.0;01.00;04.00;01.00;01.00;10.00;82665.0;88.00.00;04.00;06.00;1354.00.00;39.00.00;32700.0;00.00;06.00;04.00;08.00;20214.0;10817.0;32.00.00;00.00;00.00;261.00.00;283.00.00;06.00;06.00;04.00;10.00;10.00;04.00;05.00;07.00;05.00;07.00;11.00;07.00;12.00;07.00;12.00;00.00;00.00;00.00;06.00;80.08.00;00.00;00.00;00.00;271461.0;93808.0;15900.0;86761.0
28000.0;0,354861111;876.26.00;08.00;102000.0;1;460;21.05;01.00;704.00.00;02.00;19.00;24.00.00;00.00;55427.0;39.09.00;48.00.00;724.00.00;720.00.00;00.00;00.00;00.00;150054.0;01.00;01.00;00.00;00.00;111.00.00;6680.00.00;35.00.00;01.00;03.00;16167.0;39.00.00;139028.0;00.00;01.00;02.00;04.00;6252.00.00;55623.0;47.08.00;00.00;00.00;208.00.00;442.00.00;03.00;03.00;03.00;03.00;00.00;00.00;06.00;07.00;14.00;21.00;08.00;22.00;35.00.00;07.00;24.00.00;00.00;00.00;00.00;01.00;97.09.00;21.04;00.00;00.00;258185.0;62107.0;106500.0;19157.0
6400.00.00;11.48;210.99;10.00;33000.0;1;331;15.06;00.00;689.00.00;00.00;75.00.00;09.00;01.00;5707.00.00;56.05.00;18.00;694.00.00;690.00.00;00.00;00.00;00.00;21252.0;00.00;03.00;01.00;01.00;11.00;15545.0;83.00.00;01.00;03.00;967.00.00;74.00.00;10100.0;02.00;00.00;04.00;04.00;2657.00.00;90.00.00;95.05.00;00.00;00.00;92.00.00;150.00.00;07.00;07.00;01.00;07.00;07.00;02.00;02.00;05.00;02.00;06.00;05.00;06.00;12.00;05.00;09.00;00.00;00.00;00.00;02.00;88.09.00;100.00.00;01.00;00.00;28921.0;21252.0;2000.00.00;18821.0
15000.0;0,527083333;498.15.00;01.00;65000.0;1;919;17.56;00.00;669.00.00;00.00;54.00.00;09.00;00.00;13028.0;88.03.00;16.00;769.00.00;765.00.00;00.00;00.00;00.00;231860.0;00.00;00.00;00.00;00.00;30.00.00;22525.0;74.00.00;00.00;02.00;2839.00.00;78.00.00;14800.0;03.00;01.00;02.00;02.00;25762.0;295.00.00;94.02.00;00.00;00.00;99.00.00;136.00.00;13.00;13.00;01.00;28.00.00;11.00;00.00;02.00;07.00;02.00;03.00;04.00;07.00;11.00;07.00;09.00;00.00;00.00;00.00;00.00;92.03.00;100.00.00;00.00;00.00;251645.0;35553.0;5100.00.00;30649.0
2000.00.00;13.44;67.82;10.00;75600.0;1;420;10.17;01.00;689.00.00;00.00;16.00;05.00;00.00;15568.0;92.07.00;19.00;589.00.00;585.00.00;00.00;00.00;192.00.00;161917.0;01.00;02.00;01.00;03.00;01.00;989.00.00;56.00.00;00.00;01.00;15568.0;89.00.00;16800.0;00.00;00.00;00.00;04.00;32383.0;1232.00.00;92.07.00;00.00;00.00;160.00.00;243.00.00;14.00;01.00;04.00;204.00.00;14.00;00.00;01.00;01.00;01.00;04.00;09.00;01.00;06.00;01.00;05.00;00.00;00.00;00.00;01.00;78.09.00;100.00.00;00.00;00.00;188481.0;16557.0;16800.0;1781.00.00
15200.0;0,610416667;353.06.00;10.00;69998.0;0;637;14.52;00.00;664.00.00;00.00;39.00.00;07.00;01.00;19434.0;85.06.00;15.00;644.00.00;640.00.00;00.00;00.00;00.00;29586.0;01.00;01.00;00.00;01.00;15.00;10152.0;77.00.00;03.00;04.00;13797.0;82.00.00;22700.0;00.00;00.00;00.00;05.00;4227.00.00;968.00.00;95.01.00;00.00;00.00;105.00.00;121.00.00;04.00;04.00;01.00;07.00;15.00;00.00;04.00;05.00;04.00;08.00;02.00;06.00;12.00;05.00;07.00;00.00;00.00;00.00;03.00;80.00.00;75.00.00;00.00;00.00;35970.0;29586.0;19900.0;13270.0
12500.0;0,527083333;278.00.00;00.00;60000.0;1;286;0,734722222;00.00;689.00.00;00.00;65.00.00;05.00;00.00;8619.00.00;69.00.00;08.00;769.00.00;765.00.00;00.00;00.00;00.00;22593.0;00.00;02.00;01.00;02.00;07.00;13974.0;55.00.00;00.00;01.00;6968.00.00;60.00.00;12500.0;01.00;00.00;01.00;03.00;4519.00.00;3724.00.00;69.00.00;00.00;00.00;38.00.00;116.00.00;19.00;07.00;01.00;19.00;07.00;01.00;02.00;03.00;02.00;03.00;03.00;03.00;04.00;03.00;05.00;00.00;00.00;00.00;01.00;87.05.00;50.00.00;00.00;00.00;37774.0;22593.0;12000.0;25274.0
21000.0;0,470833333;685.33.00;04.00;81000.0;1;462;17.19;00.00;704.00.00;00.00;46.00.00;12.00;00.00;14360.0;45.06.00;39.00.00;724.00.00;720.00.00;00.00;00.00;00.00;171617.0;00.00;03.00;02.00;05.00;08.00;46030.0;91.00.00;02.00;05.00;7107.00.00;74.00.00;31500.0;03.00;04.00;02.00;10.00;14301.0;6080.00.00;56.09.00;00.00;00.00;125.00.00;94.00.00;11.00;08.00;02.00;20.00;09.00;01.00;02.00;03.00;03.00;03.00;26.00.00;08.00;10.00;03.00;12.00;00.00;00.00;00.00;04.00;94.09.00;33.03.00;00.00;00.00;204648.0;60390.0;14100.0;50511.0
16000.0;08.49;505.01.00;03.00;35000.0;1;681;24.49.00;00.00;709.00.00;00.00;40.00.00;10.00;01.00;12989.0;50.09.00;13.00;754.00.00;750.00.00;00.00;00.00;00.00;25404.0;00.00;01.00;00.00;01.00;22.00;12415.0;72.00.00;00.00;02.00;6233.00.00;59.00.00;25500.0;00.00;00.00;00.00;03.00;2823.00.00;8195.00.00;58.08.00;00.00;00.00;22.00;116.00.00;16.00;16.00;00.00;21.00;22.00;00.00;03.00;06.00;04.00;07.00;01.00;09.00;12.00;06.00;10.00;00.00;00.00;00.00;00.00;91.07.00;00.00;01.00;00.00;42866.0;25404.0;19900.0;17366.0
11000.0;0,354861111;344.25.00;03.00;77000.0;1;450;28.73;02.00;689.00.00;00.00;09.00;11.00;00.00;10919.0;60.03.00;25.00.00;679.00.00;675.00.00;00.00;00.00;00.00;102832.0;01.00;04.00;00.00;01.00;13.00;91913.0;62.00.00;01.00;04.00;4739.00.00;61.00.00;18100.0;00.00;04.00;00.00;05.00;9348.00.00;1622.00.00;86.00.00;00.00;00.00;141.00.00;117.00.00;03.00;03.00;03.00;17.00;13.00;00.00;03.00;05.00;03.00;05.00;11.00;07.00;11.00;05.00;11.00;00.00;00.00;01.00;01.00;92.00.00;100.00.00;00.00;00.00;142858.0;102832.0;11600.0;124758.0
8000.00.00;0,354861111;250.36.00;10.00;63800.0;1;750;1,011111111;01.00;734.00.00;01.00;19.00;11.00;00.00;5025.00.00;32.02.00;35.00.00;684.00.00;680.00.00;00.00;00.00;00.00;176193.0;02.00;02.00;02.00;02.00;06.00;29427.0;84.00.00;01.00;02.00;353.00.00;68.00.00;15600.0;01.00;00.00;02.00;04.00;16018.0;1013.00.00;40.04.00;00.00;00.00;163.00.00;294.00.00;02.00;02.00;02.00;15.00;02.00;00.00;02.00;06.00;02.00;10.00;10.00;08.00;23.00;06.00;11.00;00.00;00.00;00.00;03.00;97.01.00;00.00;00.00;00.00;202465.0;34452.0;1700.00.00;34960.0
11000.0;0,642361111;380.52.00;02.00;42240.0;1;210;19.18;01.00;689.00.00;00.00;19.00;13.00;00.00;4903.00.00;26.01.00;16.00;664.00.00;660.00.00;00.00;00.00;00.00;17527.0;01.00;01.00;01.00;01.00;05.00;12624.0;90.00.00;02.00;03.00;1080.00.00;53.00.00;18800.0;00.00;00.00;03.00;04.00;1348.00.00;3507.00.00;49.02.00;00.00;00.00;05.00;59.00.00;08.00;05.00;00.00;08.00;11.00;00.00;05.00;08.00;05.00;06.00;01.00;12.00;15.00;09.00;13.00;00.00;00.00;00.00;03.00;93.07.00;00.00;00.00;00.00;32800.0;17527.0;6900.00.00;14000.0
18000.0;18.49;461.09.00;10.00;145000.0;1;945;15.54;00.00;674.00.00;00.00;33.00.00;26.00.00;00.00;36333.0;47.09.00;49.00.00;704.00.00;700.00.00;00.00;00.00;00.00;91350.0;02.00;02.00;00.00;01.00;13.00;54420.0;90.00.00;03.00;05.00;6755.00.00;67.00.00;75900.0;01.00;00.00;00.00;07.00;3972.00.00;24131.0;53.01.00;00.00;00.00;116.00.00;189.00.00;02.00;02.00;05.00;02.00;20.00;03.00;07.00;13.00;11.00;18.00;07.00;23.00;36.00.00;14.00;26.00.00;00.00;00.00;00.00;04.00;93.09.00;30.00.00;00.00;00.00;136740.0;91350.0;51500.0;60243.0
10000.0;07.49;311.02.00;00.00;55500.0;1;152;15.05;01.00;704.00.00;00.00;19.00;08.00;00.00;13908.0;41.05.00;16.00;729.00.00;725.00.00;00.00;00.00;60.00.00;197329.0;01.00;02.00;01.00;03.00;06.00;47723.0;98.00.00;00.00;01.00;8372.00.00;75.00.00;33500.0;01.00;00.00;01.00;04.00;24666.0;12592.0;52.05.00;00.00;00.00;137.00.00;154.00.00;13.00;06.00;02.00;46.00.00;06.00;00.00;03.00;03.00;04.00;05.00;07.00;05.00;07.00;03.00;08.00;00.00;00.00;01.00;01.00;87.05.00;00.00;00.00;00.00;233647.0;61631.0;26500.0;48688.0
8000.00.00;0,642361111;276.74;02.00;53040.0;1;967;20.54;00.00;664.00.00;03.00;42.00.00;12.00;01.00;8195.00.00;63.00.00;35.00.00;649.00.00;645.00.00;00.00;00.00;00.00;18745.0;03.00;01.00;01.00;02.00;05.00;10550.0;93.00.00;02.00;08.00;1463.00.00;77.00.00;13000.0;02.00;04.00;04.00;10.00;1562.00.00;2025.00.00;73.07.00;00.00;00.00;173.00.00;129.00.00;00.00;00.00;00.00;03.00;00.00;00.00;06.00;08.00;07.00;14.00;14.00;11.00;21.00;08.00;12.00;00.00;00.00;00.00;03.00;96.08.00;85.07.00;01.00;00.00;24400.0;18745.0;7700.00.00;11400.0
20000.0;0,527083333;444.79;04.00;155000.0;1;276;22.47;01.00;714.00.00;00.00;11.00;17.00;00.00;12740.0;34.08.00;25.00.00;649.00.00;645.00.00;00.00;00.00;00.00;589998.0;00.00;04.00;00.00;03.00;16.00;59321.0;60.00.00;01.00;02.00;2816.00.00;60.00.00;36600.0;00.00;02.00;00.00;05.00;36875.0;13141.0;30.08.00;00.00;00.00;157.00.00;253.00.00;09.00;09.00;03.00;09.00;22.00;00.00;03.00;06.00;04.00;06.00;09.00;10.00;12.00;06.00;17.00;00.00;00.00;00.00;01.00;88.00.00;25.00.00;00.00;00.00;682399.0;95217.0;19000.0;103561.0
4700.00.00;0,610416667;160.62;04.00;88000.0;1;231;14.21;00.00;664.00.00;00.00;59.00.00;06.00;02.00;2328.00.00;77.06.00;13.00;649.00.00;645.00.00;00.00;00.00;2704.00.00;307949.0;00.00;02.00;00.00;00.00;32.00.00;24818.0;46.00.00;01.00;03.00;786.00.00;48.00.00;3000.00.00;04.00;00.00;04.00;04.00;51325.0;294.00.00;80.04.00;00.00;00.00;133.00.00;173.00.00;07.00;07.00;03.00;18.00;07.00;01.00;02.00;03.00;02.00;04.00;04.00;03.00;06.00;03.00;06.00;00.00;00.00;00.00;02.00;76.09.00;100.00.00;00.00;00.00;339546.0;27146.0;1500.00.00;53598.0
12000.0;0,354861111;375.54.00;10.00;71000.0;1;376;24.86;01.00;719.00.00;00.00;01.00;27.00.00;00.00;42125.0;38.03.00;65.00.00;634.00.00;630.00.00;00.00;00.00;00.00;314205.0;00.00;02.00;00.00;03.00;13.00;32092.0;72.00.00;02.00;08.00;5911.00.00;48.00.00;110100.0;00.00;04.00;02.00;11.00;12568.0;41515.0;33.09.00;00.00;00.00;146.00.00;315.00.00;09.00;09.00;05.00;09.00;09.00;00.00;07.00;14.00;10.00;25.00.00;11.00;22.00;49.00.00;14.00;26.00.00;00.00;00.00;00.00;02.00;96.09.00;10.00;00.00;00.00;435795.0;74217.0;62800.0;44558.0
3500.00.00;09.08;112.61;01.00;45000.0;1;531;22.29;01.00;729.00.00;01.00;21.00;30.00.00;00.00;3236.00.00;26.01.00;66.00.00;664.00.00;660.00.00;00.00;00.00;00.00;177019.0;01.00;21.00;02.00;03.00;03.00;83964.0;100.00.00;00.00;00.00;1427.00.00;91.00.00;12400.0;01.00;01.00;01.00;03.00;6322.00.00;4532.00.00;35.03.00;01.00;00.00;152.00.00;265.00.00;25.00.00;03.00;02.00;38.00.00;02.00;00.00;02.00;03.00;03.00;08.00;45.00.00;07.00;18.00;03.00;30.00.00;00.00;00.00;01.00;02.00;95.04.00;00.00;00.00;00.00;209664.0;87431.0;7000.00.00;83913.0
23850.0;13.44;808.67;03.00;111000.0;1;935;13.58;00.00;664.00.00;02.00;55.00.00;24.00.00;01.00;20298.0;53.03.00;38.00.00;654.00.00;650.00.00;00.00;00.00;00.00;69813.0;03.00;10.00;00.00;02.00;21.00;49515.0;95.00.00;03.00;04.00;3078.00.00;77.00.00;38100.0;01.00;01.00;02.00;06.00;3173.00.00;5050.00.00;65.02.00;00.00;00.00;159.00.00;132.00.00;00.00;00.00;00.00;00.00;00.00;00.00;06.00;11.00;09.00;12.00;19.00;14.00;18.00;11.00;24.00.00;00.00;00.00;00.00;03.00;91.07.00;57.01.00;01.00;00.00;90204.0;69813.0;14500.0;52104.0
